t_s,x_mV
0.0008650000000000001,-5.389828069969468
0.0008700000000000001,-3.8210486185280086
0.000875,-2.262920299388106
0.00088,-0.7197832707781073
0.000885,0.8041253927360437
0.0008900000000000001,2.304682479463072
0.0008950000000000001,3.7778889430950606
0.0009000000000000001,5.219879705423465
0.0009050000000000001,6.626932937931076
0.0009100000000000001,7.99547880272378
0.0009150000000000001,9.322107635092708
0.00092,10.603577551849769
0.000925,11.836821471452478
0.00093,13.01895353382003
0.0009350000000000001,14.147274909639922
0.0009400000000000001,15.219278990861921
0.0009450000000000001,16.23265595597373
0.0009500000000000001,17.185296705541376
0.0009550000000000001,18.075296165373338
0.0009600000000000001,18.90095595652514
0.000965,19.66078643319479
0.00097,20.35350809136631
0.0009750000000000001,20.978052352830453
0.0009800000000000002,21.533561730946943
0.000985,22.019389386205315
0.00099,22.435098081287414
0.000995,22.780458546929854
0.001,23.055447271425955
0.001005,23.260243728088923
0.00101,23.39522705641919
0.001015,23.46097221407456
0.00102,23.45824561802988
0.001025,23.38800029453045
0.00103,23.25137055858675
0.0010350000000000001,23.049666244827336
0.0010400000000000001,22.784366512516854
0.0010450000000000001,22.457113248458242
0.0010500000000000002,22.069704092328386
0.0010550000000000002,21.624085109745256
0.0010600000000000002,21.1223431390296
0.0010650000000000002,20.566697838205723
0.00107,19.959493459282776
0.001075,19.3031903772698
0.00108,18.60035640170572
0.001085,17.853657898727583
0.00109,17.065850751859653
0.001095,16.23977118978146
0.0011,15.37832650932536
0.001105,14.484485721866495
0.00111,13.56127015109966
0.001115,12.611744009951087
0.0011200000000000001,11.639004984050397
0.0011250000000000001,10.646174848790356
0.0011300000000000001,9.636390146532294
0.0011350000000000002,8.612792949975299
0.0011400000000000002,7.578521737099916
0.0011450000000000002,6.536702402425056
0.0011500000000000002,5.490439428582775
0.001155,4.442807241422512
0.00116,3.396841771007095
0.001165,2.3555322399624976
0.00117,1.3218131996900242
0.001175,0.2985568339550291
0.00118,-0.7114344516744988
0.001185,-1.7054351371438976
0.00119,-2.680803375700259
0.001195,-3.634987447016175
0.0012000000000000001,-4.565531861684397
0.0012050000000000001,-5.470083104315779
0.0012100000000000001,-6.3463950036898265
0.0012150000000000002,-7.192333719640952
0.0012200000000000002,-8.005882337608789
0.0012250000000000002,-8.785145063037586
0.0012300000000000002,-9.528351009068492
0.0012350000000000002,-10.233857572230747
0.00124,-10.90015339209757
0.001245,-11.525860892127067
0.00125,-12.109738400150327
0.001255,-12.650681848204522
0.00126,-13.147726052621229
0.001265,-13.600045576477703
0.00127,-14.006955177692552
0.001275,-14.367909847195191
0.00128,-14.68250444271754
0.0012850000000000001,-14.950472924844439
0.0012900000000000001,-15.171687203013388
0.0012950000000000001,-15.346155600171242
0.0013000000000000002,-15.47402094577328
0.0013050000000000002,-15.555558307746825
0.0013100000000000002,-15.591172374934759
0.0013150000000000002,-15.581394502382002
0.0013200000000000002,-15.526879432627862
0.001325,-15.428401706919091
0.00133,-15.286851780958967
0.001335,-15.103231860457138
0.00134,-14.878651472340978
0.001345,-14.614322788031687
0.00135,-14.311555715675809
0.001355,-13.971752778655254
0.00136,-13.596403798075078
0.0013650000000000001,-13.187080397248563
0.0013700000000000001,-12.745430346462912
0.0013750000000000001,-12.273171766516866
0.0013800000000000002,-11.7720872096723
0.0013850000000000002,-11.24401763675838
0.0013900000000000002,-10.690856309206469
0.0013950000000000002,-10.114542614780284
0.0014000000000000002,-9.517055845697701
0.0014050000000000002,-8.900408947719415
0.00141,-8.266642258606735
0.001415,-7.617817254127808
0.00142,-6.956010319518807
0.001425,-6.283306563985652
0.00143,-5.601793695465864
0.001435,-4.91355597245815
0.00144,-4.220668249273902
0.001445,-3.5251901305700972
0.0014500000000000001,-2.829160250488766
0.0014550000000000001,-2.1345906911586545
0.0014600000000000001,-1.4434615547088117
0.0014650000000000002,-0.7577157023071084
0.0014700000000000002,-0.07925367306905501
0.0014750000000000002,0.5900712050133202
0.0014800000000000002,1.2484575006935321
0.0014850000000000002,1.894160150957909
0.0014900000000000002,2.5254947084565513
0.001495,3.1408413557389654
0.0015,3.7386486779533707
0.001505,4.317437186478212
0.00151,4.875802586776821
0.001515,5.412418784595349
0.00152,5.926040625457494
0.001525,6.415506363249322
0.0015300000000000001,6.879739854523484
0.0015350000000000001,7.31775247599082
0.0015400000000000001,7.7286447634971704
0.0015450000000000001,8.111607771611114
0.0015500000000000002,8.465924153762737
0.0015550000000000002,8.790968963681285
0.0015600000000000002,9.086210179670067
0.0015650000000000002,9.35120895403496
0.0015700000000000002,9.585619590742382
0.0015750000000000002,9.789189255122045
0.00158,9.961757420149791
0.001585,10.10325505454105
0.00159,10.213703558557185
0.001595,10.293213454072115
0.0016,10.341982836063474
0.001605,10.3602955932815
0.00161,10.348519406405584
0.0016150000000000001,10.307103532525547
0.0016200000000000001,10.236576385277123
0.0016250000000000001,10.13754292042156
0.0016300000000000002,10.010681837083979
0.0016350000000000002,9.856742605255203
0.0016400000000000002,9.676542330515542
0.0016450000000000002,9.47096246725687
0.0016500000000000002,9.24094539195942
0.0016550000000000002,8.987490848323931
0.0016600000000000002,8.711652276265157
0.001665,8.414533036942224
0.00167,8.097282546131977
0.001675,7.761092328346117
0.00168,7.407192004149678
0.001685,7.0368452231586485
0.00169,6.651345555179311
0.0016950000000000001,6.25201235189986
0.0017000000000000001,5.84018659145832
0.0017050000000000001,5.4172267180906895
0.0017100000000000001,4.9845044889077705
0.0017150000000000002,4.543400839663715
0.0017200000000000002,4.095301781159302
0.0017250000000000002,3.6415943376757083
0.0017300000000000002,3.1836625385544037
0.0017350000000000002,2.722883473734141
0.0017400000000000002,2.2606234237207707
0.0017450000000000002,1.7982340741084297
0.00175,1.3370488243857526
0.001755,0.8783792003564315
0.00176,0.42351137907509134
0.001765,-0.026297165246647793
0.00177,-0.4698208863749597
0.001775,-0.9058692547209015
0.0017800000000000001,-1.3332897025295736
0.0017850000000000001,-1.750970419089251
0.0017900000000000001,-2.157842989981906
0.0017950000000000002,-2.5528848749263835
0.0018000000000000002,-2.9351217193073444
0.0018050000000000002,-3.3036294950279808
0.0018100000000000002,-3.6575364668780423
0.0018150000000000002,-3.9960249811620083
0.0018200000000000002,-4.318333073890734
0.0018250000000000002,-4.623755896395155
0.0018300000000000002,-4.911646956777496
0.001835,-5.1814191761662345
0.00184,-5.432545759290129
0.001845,-5.66456087942641
0.00185,-5.877060178313894
0.001855,-6.069701082144695
0.00186,-6.242202935263993
0.0018650000000000001,-6.394346953708635
0.0018700000000000001,-6.525976001205765
0.0018750000000000001,-6.636994190726842
0.0018800000000000002,-6.727366315152986
0.0018850000000000002,-6.797117111049748
0.0018900000000000002,-6.846330359975599
0.0018950000000000002,-6.8751478321546635
0.0019000000000000002,-6.883768077731918
0.0019050000000000002,-6.872445071195673
0.0019100000000000002,-6.8414867148981955
0.0019150000000000003,-6.791253207928975
0.0019200000000000003,-6.722155286896821
0.001925,-6.634652345455142
0.00193,-6.529250439659742
0.001935,-6.4065001864794295
0.00194,-6.266994562986194
0.0019450000000000001,-6.111366613934116
0.0019500000000000001,-5.940287075593326
0.001955,-5.754461923838137
0.0019600000000000004,-5.55462985459593
0.001965,-5.341559704846678
0.00197,-5.11604782242053
0.001975,-4.878915392875193
0.00198,-4.6310057317436355
0.0019850000000000002,-4.373181550427887
0.00199,-4.106322203977018
0.0019950000000000002,-3.831320928924776
0.002,-3.5490820792793274
0.0020050000000000003,-3.260518368649988
0.00201,-2.9665481263690623
0.0020150000000000003,-2.668092575317015
0.00202,-2.3660731389914464
0.0020250000000000003,-2.0614087851708254
0.00203,-1.7550134133183397
0.0020350000000000004,-1.4477932926453374
0.00204,-1.140644557513726
0.0020450000000000004,-0.8344507665979372
0.00205,-0.5300805319566659
0.002055,-0.22838522387585936
0.00206,0.06980324295177176
0.002065,0.3636745366590013
0.0020700000000000002,0.652441943916986
0.002075,0.9353443095292254
0.0020800000000000003,1.2116478756482207
0.002085,1.480648016703143
0.0020900000000000003,1.7416708664823508
0.002095,1.9940748341730918
0.0021000000000000003,2.2372520065258055
0.002105,2.4706294336763484
0.0021100000000000003,2.693670296529678
0.002115,2.9058749539774924
0.0021200000000000004,3.1067818685932083
0.002125,3.2959684098154716
0.0021300000000000004,3.473051533998678
0.002135,3.6376883410713625
0.00214,3.789576507903043
0.002145,3.9284545988330675
0.00215,4.054102254162958
0.0021550000000000002,4.166340257754078
0.00216,4.265030485204545
0.0021650000000000003,4.35007573440334
0.00217,4.42141944057302
0.0021750000000000003,4.4790452782164
0.00218,4.522976652674414
0.0021850000000000003,4.553276084283558
0.00219,4.5700444883885725
0.0021950000000000003,4.573420354721826
0.0022,4.56357882990146
0.0022050000000000004,4.540730707028141
0.00221,4.505121326572503
0.0022150000000000004,4.457029392943129
0.00222,4.396765711307162
0.002225,4.324671849402045
0.00223,4.241118729227699
0.002235,4.146505153642723
0.0022400000000000002,4.041256273006346
0.002245,3.925821997109715
0.0022500000000000003,3.8006753577249293
0.002255,3.666310827169397
0.0022600000000000003,3.523242598334628
0.002265,3.372002831665015
0.0022700000000000003,3.213139874590948
0.002275,3.0472164589245736
0.0022800000000000003,2.874807881713341
0.002285,2.6965001750188775
0.0022900000000000004,2.5128882700444954
0.002295,2.3245741609767627
0.0023000000000000004,2.1321650738325575
0.002305,1.936271645516379
0.00231,1.7375061181906417
0.0023150000000000002,1.5364805539477528
0.00232,1.3338050746453785
0.0023250000000000002,1.1300861316258985
0.00233,0.9259248098915485
0.0023350000000000003,0.7219151711421543
0.00234,0.5186426399119795
0.0023450000000000003,0.31668243685746933
0.00235,0.11659806305765512
0.0023550000000000003,-0.08106016101248432
0.00236,-0.27575649838241073
0.0023650000000000003,-0.4669711371228032
0.00237,-0.6542014675019296
0.0023750000000000004,-0.836963291972692
0.00238,-1.0147919654325548
0.0023850000000000004,-1.1872434634354623
0.00239,-1.3538953762736101
0.002395,-1.5143478270899042
0.0024000000000000002,-1.6682243124254499
